Date,Valeur Liquidative,Performances glissantes Depuis Début d'année,Performances glissantes 1 semaine,Performances glissantes 6 mois,Performances glissantes 1 an,Performances glissantes 2 ans,Performances glissantes 3 ans,Performances glissantes 5 ans,Variation %,weekly_mean,rendement_lag_1,rendement_lag_2,returns,garch_vol,garch_vol_lag_1,garch_vol_lag_2,vol_future_2w,vol_future_2w_1,vol_future_2w_2,vol_future_2w_3
2021-06-04,565.35,5.02,0.74,7.35,13.18,13.05,13.97,35.1,1.2413584021339297,12262.408,0.19,0.06,0.0074,0.005980228285407876,0.006059084136795082,0.005675795490717118,0.002785677655436824,0.0058189346103904626,0.005402314318882233,0.0014089002803605371
2021-06-11,567.36,5.39,0.36,5.99,13.98,12.88,14.69,36.0,1.0304990667412195,12388.772,0.74,0.19,0.0036,0.005791358208751731,0.005980228285407876,0.006059084136795082,0.0011335784048754633,0.002785677655436824,0.0058189346103904626,0.005402314318882233
2021-06-18,568.27,5.56,0.16,5.04,12.28,11.22,14.91,36.5,0.8163520968825555,12489.908,0.36,0.74,0.0016,0.005752678649604586,0.005791358208751731,0.005980228285407876,0.0023345235059857505,0.0011335784048754633,0.002785677655436824,0.0058189346103904626
2021-07-02,568.76,5.65,0.01,5.2,11.68,11.79,16.03,36.5,-0.5395515608930368,12427.036,0.16,0.36,0.0001,0.0059366095706557005,0.005752678649604586,0.005791358208751731,0.0024186773244895647,0.0023345235059857505,0.0011335784048754633,0.002785677655436824
2021-07-09,566.87,5.3,0.33,5.04,11.33,10.97,16.25,35.97,-1.4940972247927897,12241.364,0.01,0.16,0.0033,0.006205273822000441,0.0059366095706557005,0.005752678649604586,0.001004987562112089,0.0024186773244895647,0.0023345235059857505,0.0011335784048754633
2021-07-16,566.36,5.21,0.09,4.2,10.91,9.6,16.13,35.18,-0.4721532665804107,12183.566,0.33,0.01,0.0009,0.005886368457478637,0.006205273822000441,0.0059366095706557005,0.0018668154702594468,0.001004987562112089,0.0024186773244895647,0.0023345235059857505
2021-07-23,566.97,5.32,0.11,3.74,10.98,9.31,15.14,34.89,-0.08439784104807835,12173.283333333333,0.09,0.33,0.0011,0.006066777756765283,0.005886368457478637,0.006205273822000441,0.0025019992006393606,0.0018668154702594468,0.001004987562112089,0.0024186773244895647
2021-08-06,571.9,6.24,0.24,3.76,11.63,10.73,16.15,35.53,2.359237510559331,12460.48,0.11,0.09,0.0024,0.006085051007728569,0.006066777756765283,0.005886368457478637,0.0029706901555025893,0.0025019992006393606,0.0018668154702594468,0.001004987562112089
2021-08-13,573.36,6.51,0.26,4.26,11.9,10.89,16.68,36.26,0.7451759482780762,12553.3325,0.24,0.11,0.0026,0.005932483236311123,0.006085051007728569,0.006066777756765283,0.0023505318547086314,0.0029706901555025893,0.0025019992006393606,0.0018668154702594468
2021-08-27,575.51,6.91,0.33,5.54,12.61,10.63,17.32,36.76,1.239395993056025,12708.918,0.26,0.24,0.0033,0.005871579823798937,0.005932483236311123,0.006085051007728569,0.0032649655434629013,0.0023505318547086314,0.0029706901555025893,0.0025019992006393606
2021-09-03,575.74,6.95,0.04,5.79,12.22,11.07,18.73,36.66,0.17693087641292848,12731.404,0.33,0.26,0.0004,0.0057951982313511315,0.005871579823798937,0.005932483236311123,0.00426438741204408,0.0032649655434629013,0.0023505318547086314,0.0029706901555025893
2021-09-10,578.41,7.45,0.46,5.81,12.77,11.49,19.0,37.31,0.5422497000330928,12800.44,0.04,0.33,0.0046,0.006120468072551893,0.0057951982313511315,0.005871579823798937,0.0032015621187164245,0.00426438741204408,0.0032649655434629013,0.0023505318547086314
2021-09-17,580.66,7.86,0.39,6.39,13.71,12.96,19.45,38.06,0.943639437394328,12921.23,0.46,0.04,0.0039000000000000003,0.005793331265105109,0.006120468072551893,0.0057951982313511315,0.001680773631397161,0.0032015621187164245,0.00426438741204408,0.0032649655434629013
2021-09-24,581.97,8.11,0.23,6.73,14.43,13.32,19.47,38.4,0.7236772350619924,13014.738,0.39,0.46,0.0023,0.005734949123102355,0.005793331265105109,0.006120468072551893,0.0020940391591371924,0.001680773631397161,0.0032015621187164245,0.00426438741204408
2021-10-01,581.62,8.04,0.06,6.26,13.8,13.45,19.37,37.32,1.0872904241330028,13156.246,0.23,0.39,0.0006,0.005850094108023627,0.005734949123102355,0.005793331265105109,0.004087175063537162,0.0020940391591371924,0.001680773631397161,0.0032015621187164245
2021-10-08,583.33,8.36,0.29,6.46,13.36,13.69,19.83,36.73,-0.41510321409313766,13101.634,0.06,0.23,0.0029,0.0061027378990598374,0.005850094108023627,0.005734949123102355,0.0035923529893372116,0.004087175063537162,0.0020940391591371924,0.001680773631397161
2021-10-15,586.27,8.91,0.5,6.63,13.36,13.77,20.54,36.93,0.8697846390763209,13215.59,0.29,0.06,0.005,0.005890142188656398,0.0061027378990598374,0.005850094108023627,0.003940812099047606,0.0035923529893372116,0.004087175063537162,0.0020940391591371924
2021-10-22,586.78,9.0,0.09,6.56,13.12,13.74,20.86,35.73,0.6056483289811343,13295.63,0.5,0.29,0.0009,0.005719341079333128,0.005890142188656398,0.0061027378990598374,0.004499444410146658,0.003940812099047606,0.0035923529893372116,0.004087175063537162
2021-10-29,590.02,9.6,0.55,6.54,14.39,14.29,22.06,35.82,1.6241877970430973,13511.576,0.09,0.5,0.0055000000000000005,0.006024409329239851,0.005719341079333128,0.005890142188656398,0.0024166091947189143,0.004499444410146658,0.003940812099047606,0.0035923529893372116
2021-11-05,588.14,9.25,0.32,5.55,13.08,13.77,21.26,35.35,0.003596915711390203,13512.062,0.55,0.09,0.0032,0.0057504599769685975,0.006024409329239851,0.005719341079333128,0.001104536101718726,0.0024166091947189143,0.004499444410146658,0.003940812099047606
2021-11-12,587.42,9.12,0.12,4.81,12.71,13.27,21.1,34.19,-1.153384287313064,13356.216,0.32,0.55,0.0012,0.005770713337879436,0.0057504599769685975,0.006024409329239851,0.002846928169097352,0.001104536101718726,0.0024166091947189143,0.004499444410146658
2021-11-19,587.98,9.22,0.1,4.97,11.9,12.47,21.48,33.57,-0.4406450150252206,13297.3625,0.12,0.32,0.001,0.0059944486485616726,0.005770713337879436,0.0057504599769685975,0.0031320919526731652,0.002846928169097352,0.001104536101718726,0.0024166091947189143
2021-11-26,585.68,8.8,0.39,4.36,11.7,11.82,20.24,33.32,0.0871263004223577,13308.948,0.1,0.12,0.0039000000000000003,0.006080240848259227,0.0059944486485616726,0.005770713337879436,0.002886173937932362,0.0031320919526731652,0.002846928169097352,0.001104536101718726
2021-12-03,584.46,8.57,0.21,3.38,10.98,11.54,19.97,32.65,-1.1004175536638905,13162.494,0.39,0.1,0.0021,0.005812910032459943,0.006080240848259227,0.0059944486485616726,0.0028160255680657444,0.002886173937932362,0.0031320919526731652,0.002846928169097352
2021-12-10,586.49,8.95,0.35,3.37,9.57,11.09,20.49,31.98,0.6735349698924642,13251.148,0.21,0.39,0.0034999999999999996,0.005892247647035235,0.005812910032459943,0.006080240848259227,0.0016278820596099706,0.0028160255680657444,0.002886173937932362,0.0031320919526731652
2021-12-17,585.38,8.74,0.19,3.01,8.2,9.88,20.13,30.03,0.23303641314700307,13282.028,0.35,0.21,0.0019,0.0057863884978423385,0.005892247647035235,0.005812910032459943,0.0029068883707497268,0.0016278820596099706,0.0028160255680657444,0.002886173937932362
2021-12-24,584.61,8.6,0.13,2.79,8.6,9.56,20.24,26.22,-0.31671368257920607,13239.962,0.19,0.35,0.0013,0.005908424079425014,0.0057863884978423385,0.005892247647035235,0.0034365680554879164,0.0029068883707497268,0.0016278820596099706,0.0028160255680657444
2021-12-31,586.89,9.02,0.39,3.19,8.56,10.52,20.85,22.41,0.7107724327305442,13334.068,0.13,0.19,0.0039000000000000003,0.0060161442525145095,0.005908424079425014,0.0057863884978423385,0.00588430114796991,0.0034365680554879164,0.0029068883707497268,0.0016278820596099706
2022-01-07,588.62,0.29,0.29,3.84,9.07,9.67,21.31,22.77,0.06160160575152673,13342.282,0.39,0.13,0.0029,0.005795258647594087,0.0060161442525145095,0.005908424079425014,0.005676706791793989,0.00588430114796991,0.0034365680554879164,0.0029068883707497268
2022-01-14,593.24,1.08,0.78,4.75,9.15,9.43,21.62,23.67,1.9130760390164259,13597.53,0.29,0.39,0.0078000000000000005,0.0058074920585761605,0.005795258647594087,0.0060161442525145095,0.0018027756377319948,0.005676706791793989,0.00588430114796991,0.0034365680554879164
2022-01-21,592.09,0.88,0.19,4.43,8.34,8.67,20.79,24.07,1.250653611354413,13767.588,0.78,0.29,0.0019,0.005771014014204602,0.0058074920585761605,0.005795258647594087,0.0025,0.0018027756377319948,0.005676706791793989,0.00588430114796991
2022-01-28,591.07,0.71,0.17,3.6,7.94,8.89,20.39,23.9,-0.18662673519863615,13741.894,0.19,0.78,0.0017000000000000001,0.005904448896033572,0.005771014014204602,0.0058074920585761605,0.005156064390598705,0.0025,0.0018027756377319948,0.005676706791793989
2022-02-04,592.93,1.03,0.31,3.68,7.58,11.27,20.54,25.23,1.172138280210877,13902.968,0.17,0.19,0.0031,0.005963350684358342,0.005904448896033572,0.005771014014204602,0.012500399993600204,0.005156064390598705,0.0025,0.0018027756377319948
2022-02-18,589.58,0.46,0.66,2.78,7.46,9.1,19.09,24.93,-1.3622277277348882,13775.554,0.31,0.17,0.0066,0.005835474523747748,0.005963350684358342,0.005904448896033572,0.01347312139038315,0.012500399993600204,0.005156064390598705,0.0025
2022-02-25,579.89,1.19,1.64,0.76,6.34,8.36,17.52,24.25,-3.0009101630322776,13362.162,0.66,0.31,0.016399999999999998,0.005715210498695025,0.005835474523747748,0.005963350684358342,0.007316078184382668,0.01347312139038315,0.012500399993600204,0.005156064390598705
2022-03-04,574.25,2.16,0.97,0.26,5.52,10.32,16.48,22.65,-3.0790675940016277,12950.732,1.64,0.66,0.0097,0.007360252218503248,0.005715210498695025,0.005835474523747748,0.007249827584156742,0.007316078184382668,0.01347312139038315,0.012500399993600204
2022-03-11,572.18,2.51,0.36,1.08,4.67,13.75,16.72,22.15,-2.4848942901451454,12628.92,0.97,1.64,0.0036,0.006401025195901403,0.007360252218503248,0.005715210498695025,0.007823362448461659,0.007249827584156742,0.007316078184382668,0.01347312139038315
2022-03-18,577.7,1.57,0.96,0.51,5.85,18.84,17.57,22.54,1.2583340459833448,12787.834,0.36,0.97,0.0096,0.005920956555270285,0.006401025195901403,0.007360252218503248,0.005550225220655465,0.007823362448461659,0.007249827584156742,0.007316078184382668
2022-03-25,574.51,2.11,0.55,1.28,5.36,17.96,17.61,23.12,-0.8001824233877408,12685.508,0.96,0.36,0.0055000000000000005,0.0059806473086270314,0.005920956555270285,0.006401025195901403,0.0039604292696625715,0.005550225220655465,0.007823362448461659,0.007249827584156742
2022-04-01,577.71,1.57,0.56,0.67,5.55,19.75,18.2,23.81,0.5473016926086149,12754.936,0.55,0.96,0.005600000000000001,0.0057383752315635535,0.0059806473086270314,0.005920956555270285,0.0007810249675906654,0.0039604292696625715,0.005550225220655465,0.007823362448461659
2022-04-08,577.77,1.56,0.01,0.95,5.44,20.02,17.42,24.28,1.089272419712639,12893.872,0.56,0.55,0.0001,0.005672460637366829,0.0057383752315635535,0.0059806473086270314,0.003966106403010389,0.0007810249675906654,0.0039604292696625715,0.005550225220655465
2022-04-15,578.41,1.45,0.11,1.34,5.2,20.71,16.86,24.77,0.6046127959079994,12971.829999999998,0.01,0.56,0.0011,0.006139627469114383,0.005672460637366829,0.0057383752315635535,0.004301743832447488,0.003966106403010389,0.0007810249675906654,0.0039604292696625715
2022-04-22,581.61,0.9,0.55,0.88,5.62,21.64,17.38,24.85,0.8666626065867433,13084.252,0.11,0.01,0.0055000000000000005,0.006104330069547994,0.006139627469114383,0.005672460637366829,0.007580237463298891,0.004301743832447488,0.003966106403010389,0.0007810249675906654
2022-05-06,577.91,1.53,0.26,1.74,3.72,18.86,15.74,22.61,-0.15489538910804512,13105.516666666668,0.55,0.11,0.0026,0.005772690815464381,0.006104330069547994,0.006139627469114383,0.007354250471666028,0.007580237463298891,0.004301743832447488,0.003966106403010389
2022-05-13,571.9,2.56,1.04,2.64,2.04,17.91,13.83,21.12,-3.0096689562029266,12711.084,0.26,0.55,0.0104,0.005829335716846829,0.005772690815464381,0.006104330069547994,0.004243229901855425,0.007354250471666028,0.007580237463298891,0.004301743832447488
2022-05-20,571.83,2.57,0.01,2.75,2.09,16.46,14.25,20.86,-0.26641315563645795,12677.22,1.04,0.26,0.0001,0.006067586526343556,0.005829335716846829,0.005772690815464381,0.007299315036357863,0.004243229901855425,0.007354250471666028,0.007580237463298891
2022-05-27,568.41,3.15,0.6,2.95,1.28,15.02,13.55,20.1,-1.9864449776843762,12425.394,0.01,1.04,0.006,0.006238664255515512,0.006067586526343556,0.005829335716846829,0.0061057350089894985,0.007299315036357863,0.004243229901855425,0.007354250471666028
2022-06-03,573.2,2.33,0.84,1.93,1.39,14.75,14.62,20.87,0.11495812527151372,12439.678,0.6,0.01,0.0084,0.005812991316070905,0.006238664255515512,0.006067586526343556,0.011051018052650172,0.0061057350089894985,0.007299315036357863,0.004243229901855425
2022-06-10,572.06,2.53,0.2,2.46,0.83,14.93,13.81,20.09,1.6601072793041904,12646.19,0.84,0.6,0.002,0.005821449666694901,0.005812991316070905,0.006238664255515512,0.011004771692316019,0.011051018052650172,0.0061057350089894985,0.007299315036357863
2022-06-17,563.22,4.03,1.55,3.79,0.89,11.28,10.23,18.03,-2.8071854052485357,12291.188,0.2,0.84,0.0155,0.005905848207927946,0.005821449666694901,0.005812991316070905,0.007070007072132247,0.011004771692316019,0.011051018052650172,0.0061057350089894985
2022-06-24,563.99,3.9,0.14,3.53,0.83,11.22,10.9,17.44,-1.9086356827346607,12056.594,1.55,0.2,0.0014000000000000002,0.0071578516431029336,0.005905848207927946,0.005821449666694901,0.007023175919767351,0.007070007072132247,0.011004771692316019,0.011051018052650172
2022-07-01,558.39,4.86,0.99,4.86,1.82,9.65,9.75,15.97,-0.7791255142206799,11962.658,0.14,1.55,0.009899999999999999,0.006351980400289256,0.0071578516431029336,0.005905848207927946,0.0028844410203711915,0.007023175919767351,0.007070007072132247,0.011004771692316019
2022-07-08,558.82,4.78,0.08,5.06,1.42,9.75,9.4,14.83,-2.4820570812941423,11665.738,0.99,0.14,0.0008,0.0061349202348885586,0.006351980400289256,0.0071578516431029336,0.003950316443020736,0.0028844410203711915,0.007023175919767351,0.007070007072132247
2022-07-15,561.04,4.41,0.4,5.43,0.94,9.87,8.57,15.63,0.952292945375599,11776.83,0.08,0.99,0.004,0.0061461377017552055,0.0061349202348885586,0.006351980400289256,0.003166228039797513,0.003950316443020736,0.0028844410203711915,0.007023175919767351
2022-07-22,563.25,4.03,0.39,4.87,0.66,10.26,8.59,16.78,1.2776952711383238,11927.302,0.4,0.08,0.0039000000000000003,0.005825847859360456,0.0061461377017552055,0.0061349202348885586,0.0039274673773310965,0.003166228039797513,0.003950316443020736,0.0028844410203711915
2022-07-29,562.02,4.24,0.22,4.91,1.49,10.06,8.21,15.99,-0.9443711578695613,11814.664,0.39,0.4,0.0022,0.005743647608249133,0.005825847859360456,0.0061461377017552055,0.0068883960397178095,0.0039274673773310965,0.003166228039797513,0.003950316443020736
2022-08-05,564.88,3.75,0.51,4.73,1.23,10.26,9.37,16.87,0.4263684519508981,11865.038,0.22,0.39,0.0051,0.005863158477854008,0.005743647608249133,0.005825847859360456,0.0058757978181690354,0.0068883960397178095,0.0039274673773310965,0.003166228039797513
2022-08-12,569.59,2.95,0.83,4.02,0.66,11.17,10.16,17.54,1.4174585871532752,12033.22,0.51,0.22,0.0083,0.005710194097180107,0.005863158477854008,0.005743647608249133,0.0015116216457830972,0.0058757978181690354,0.0068883960397178095,0.0039274673773310965
2022-08-19,569.37,2.99,0.04,3.43,0.74,11.09,10.04,17.58,1.2124103107896245,12179.112,0.83,0.51,0.0004,0.005785511644538804,0.005710194097180107,0.005863158477854008,0.002947032405658275,0.0015116216457830972,0.0058757978181690354,0.0068883960397178095
2022-08-26,568.18,3.19,0.21,2.02,1.27,11.18,9.22,17.48,-0.056884278591085025,12172.184,0.04,0.83,0.0021,0.006118045765468124,0.005785511644538804,0.005710194097180107,0.0029120439557122073,0.002947032405658275,0.0015116216457830972,0.0058757978181690354
2022-09-02,566.15,3.54,0.36,1.41,1.67,10.35,9.22,16.52,-0.2996504160633795,12135.71,0.21,0.04,0.0036,0.005973330927626276,0.006118045765468124,0.005785511644538804,0.0016492422502470642,0.0029120439557122073,0.002947032405658275,0.0015116216457830972
2022-09-09,567.3,3.34,0.2,0.85,1.92,10.61,9.35,16.08,0.020616840712239792,12138.212,0.36,0.21,0.002,0.005801644595978314,0.005973330927626276,0.006118045765468124,0.000848528137423857,0.0016492422502470642,0.0029120439557122073,0.002947032405658275
2022-09-16,566.63,3.45,0.12,1.92,2.42,10.96,10.23,15.7,0.11929269319073121,12152.692,0.2,0.36,0.0012,0.0059006955975919595,0.005801644595978314,0.005973330927626276,0.019445436482630057,0.000848528137423857,0.0016492422502470642,0.0029120439557122073
2022-09-23,566.65,3.45,0.0,1.37,2.63,11.42,10.34,16.4,0.5993569161466539,12225.53,0.12,0.2,0.0,0.006027796948485039,0.0059006955975919595,0.005801644595978314,0.01955326059765992,0.019445436482630057,0.000848528137423857,0.0016492422502470642
2022-09-30,551.08,6.1,2.75,4.61,5.25,7.82,7.5,13.54,-2.9188264230671446,11868.688,0.0,0.12,0.0275,0.006245286036325683,0.006027796948485039,0.0059006955975919595,0.006417554051194271,0.01955326059765992,0.019445436482630057,0.000848528137423857
2022-10-07,552.7,5.83,0.29,4.34,5.25,7.4,7.72,13.26,-1.7077709010465236,11665.998,2.75,0.0,0.0029,0.011158027408851655,0.006245286036325683,0.006027796948485039,0.011140017953306897,0.006417554051194271,0.01955326059765992,0.019445436482630057
2022-10-14,547.97,6.63,0.86,5.26,6.53,5.96,6.33,12.02,-0.47576726826114024,11610.495,0.29,2.75,0.0086,0.007599585916952687,0.011158027408851655,0.006245286036325683,0.009656345064256973,0.011140017953306897,0.006417554051194271,0.01955326059765992
2022-10-21,540.72,7.87,1.32,7.03,7.85,4.24,4.82,11.08,-3.5092819040015266,11203.05,0.86,0.29,0.0132,0.006359364407531982,0.007599585916952687,0.011158027408851655,0.003758324094593227,0.009656345064256973,0.011140017953306897,0.006417554051194271
2022-10-28,538.84,8.19,0.35,7.0,8.67,4.47,4.38,10.38,-3.269716728926486,10836.742,1.32,0.86,0.0034999999999999996,0.006714993315280607,0.006359364407531982,0.007599585916952687,0.0083429611050274,0.003758324094593227,0.009656345064256973,0.011140017953306897
2022-11-04,536.71,8.55,0.4,7.13,8.74,3.19,3.82,9.79,-0.06544402367427704,10829.65,0.35,1.32,0.004,0.006018593858449273,0.006714993315280607,0.006359364407531982,0.008728401915585694,0.0083429611050274,0.003758324094593227,0.009656345064256973
2022-11-11,530.77,9.56,1.11,7.19,9.64,1.84,2.34,7.96,-2.329179613376242,10577.408,0.4,0.35,0.0111,0.005790550480286719,0.006018593858449273,0.006714993315280607,0.005062114182829146,0.008728401915585694,0.0083429611050274,0.003758324094593227
2022-11-25,539.76,8.03,0.54,5.04,7.84,2.94,3.05,9.76,2.2705751730480728,10817.576,1.11,0.4,0.0054,0.006169323768443264,0.005790550480286719,0.006018593858449273,0.0060798848673309595,0.005062114182829146,0.008728401915585694,0.0083429611050274
2022-12-02,542.32,7.6,0.47,5.39,7.21,2.98,3.5,10.45,1.2242299014123104,10950.008,0.54,1.11,0.004699999999999999,0.00579140525574116,0.006169323768443264,0.005790550480286719,0.007300684899377592,0.0060798848673309595,0.005062114182829146,0.008728401915585694
2022-12-09,546.24,6.93,0.72,4.51,6.86,2.05,3.47,11.38,2.771066468627237,11253.44,0.47,0.54,0.0072,0.005700082626671179,0.00579140525574116,0.006169323768443264,0.005458937625582473,0.007300684899377592,0.0060798848673309595,0.005062114182829146
2022-12-16,542.21,7.61,0.74,3.73,7.37,0.22,1.78,10.56,-0.203493331816762,11230.54,0.72,0.47,0.0074,0.005704939720988039,0.005700082626671179,0.00579140525574116,0.04033509638019971,0.005458937625582473,0.007300684899377592,0.0060798848673309595
2022-12-23,541.01,7.82,0.22,4.07,7.46,0.5,1.39,10.86,-2.3412765548228354,10967.602,0.74,0.72,0.0022,0.005717492460288298,0.005704939720988039,0.005700082626671179,0.040385393399099134,0.04033509638019971,0.005458937625582473,0.007300684899377592
2023-01-06,505.64,5.7,5.7,9.52,14.1,6.31,5.79,2.77,-5.417837797762138,10307.844,0.22,0.74,0.057,0.005856398804330267,0.005717492460288298,0.005704939720988039,0.0040749233121618374,0.040385393399099134,0.04033509638019971,0.005458937625582473
2023-01-20,512.96,4.34,0.36,8.93,13.36,6.14,5.85,3.19,2.5825556812157924,10329.076,5.7,0.22,0.0036,0.023069949942769744,0.005856398804330267,0.005717492460288298,0.008666314095392574,0.0040749233121618374,0.040385393399099134,0.04033509638019971
2023-01-27,510.65,4.77,0.45,9.14,13.61,6.74,5.92,2.49,-1.2665798954330398,10198.25,0.36,5.7,0.0045000000000000005,0.012840616694650253,0.023069949942769744,0.005856398804330267,0.012067518386147169,0.008666314095392574,0.0040749233121618374,0.040385393399099134
2023-02-03,516.48,3.68,1.14,8.57,12.89,6.29,3.08,3.32,0.5787855759566751,10257.276000000002,0.45,0.36,0.011399999999999999,0.00820221161490009,0.012840616694650253,0.023069949942769744,0.009013878188659973,0.012067518386147169,0.008666314095392574,0.0040749233121618374
2023-02-10,523.04,2.46,1.27,8.17,11.87,4.89,2.54,4.86,3.11359468147292,10576.646,1.14,0.45,0.0127,0.006900722536316997,0.00820221161490009,0.012840616694650253,0.003758324094593227,0.009013878188659973,0.012067518386147169,0.008666314095392574
2023-02-17,522.44,2.57,0.11,8.24,11.39,4.78,3.32,4.55,0.21937011033554832,10599.848000000002,1.27,1.14,0.0011,0.006752615534334648,0.006900722536316997,0.00820221161490009,0.004432268042436062,0.003758324094593227,0.009013878188659973,0.012067518386147169
2023-02-24,525.17,2.06,0.52,7.57,9.44,3.7,1.86,4.94,0.7369539638681477,10677.964,0.11,1.27,0.0052,0.006273064301446111,0.006752615534334648,0.006900722536316997,0.003920459156782532,0.004432268042436062,0.003758324094593227,0.009013878188659973
2023-03-03,523.34,2.4,0.35,7.56,8.87,3.84,0.54,4.6,1.2657656459602151,10813.122,0.52,0.11,0.0034999999999999996,0.005822718021096311,0.006273064301446111,0.006752615534334648,0.004771268175233918,0.003920459156782532,0.004432268042436062,0.003758324094593227
